hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
279, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
280, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
281, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
282, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
283, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
284, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
285, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
286, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
287, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
288, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
289, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
290, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
291, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
292, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
293, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
294, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
295, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
296, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
297, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
298, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
299, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
300, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
301, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
302, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
303, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
304, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
305, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
306, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
307, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
308, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
309, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
310, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
311, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
312, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
313, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
314, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
315, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
316, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
317, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
318, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
319, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
320, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
321, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
322, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
323, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
324, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
325, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
326, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
327, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
328, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
329, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
330, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
331, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
332, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
333, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
334, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
335, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
336, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
337, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
338, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
339, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
340, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
341, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
342, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
343, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
344, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
345, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
346, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
347, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
348, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
349, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
350, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
351, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
352, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
353, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
354, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
355, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
356, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
357, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
358, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
359, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
360, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
361, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
362, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
363, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
364, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
365, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
366, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
367, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
368, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
369, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
370, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
371, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
372, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
373, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
374, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
375, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
376, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
377, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
378, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
379, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
380, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
381, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
382, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
383, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
384, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
385, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
386, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
387, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
388, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
389, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
390, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
391, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
392, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
393, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
394, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
395, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
396, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
397, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
398, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
399, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
400, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
401, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
402, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
403, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
404, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
405, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
406, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
407, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
408, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
409, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
410, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
411, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
412, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
413, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
414, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
415, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
416, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
417, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
418, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
419, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
420, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
421, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
422, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
423, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
424, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
425, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
426, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
427, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
428, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
429, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
430, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
431, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
432, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
433, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
434, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
435, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
436, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
437, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
438, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
439, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
440, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
441, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
442, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
443, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
444, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
445, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
446, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
447, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
448, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
449, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
450, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
451, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
452, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
453, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
454, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
455, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
456, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
457, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
458, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
459, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
460, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
461, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
462, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
463, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
464, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
465, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
466, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
467, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
468, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
469, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
470, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
471, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
472, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
473, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
474, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
475, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
476, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
477, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
478, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
479, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
480, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
481, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
482, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
483, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
484, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
485, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
486, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
487, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
488, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
489, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
490, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
491, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
492, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
493, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
494, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
495, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
496, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
497, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
498, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
499, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
500, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
501, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
502, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
503, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
504, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
505, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
506, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
507, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
508, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
509, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
510, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
511, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
512, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
513, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
514, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
515, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
516, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
517, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
518, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
519, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
520, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
521, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
522, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
523, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
524, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
525, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
526, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
527, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
528, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
529, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
530, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
531, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
532, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
533, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
534, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
535, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
536, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
537, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
538, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
539, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
540, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
541, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
542, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
543, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
544, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
545, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
546, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
547, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
548, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
549, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
550, 0.00000, 1.43323, 0.0000182541, 1.43323, 0.0000186808, 1.43323, 0.0000183017
